source_path	source_id	root_or_group_id	date	cwd_or_worktree	relevance	disposition	topics	evidence_surface	execution_lifecycle	current_owner	duplicate_key	confidence	reason
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T13-38-48-019e218f-bb44-7b80-99a5-4dcbf556b217.jsonl	019e218f-bb44-7b80-99a5-4dcbf556b217	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	medium	covered	anchor-grid	research-interpretation	executed;planned;reviewed	unowned	task:32ae246ea2c5	medium	technical review or audit that can validate or invalidate research evidence, artifact provenance, or reproducibility
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T13-43-35-019e2194-1d5a-7ff2-8d50-188938ed983d.jsonl	019e2194-1d5a-7ff2-8d50-188938ed983d	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:bc07d70067d1	low	ordinary implementation or code/spec review without material research-evidence influence
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T13-49-32-019e2199-8e38-7622-8f5a-9a1507d72bc6.jsonl	019e2199-8e38-7622-8f5a-9a1507d72bc6	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	implemented	unowned	task:18ed172a1c0d	low	ordinary implementation or code/spec review without material research-evidence influence
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T13-55-32-019e219f-0c2e-7c83-88c3-d324a58dcd0b.jsonl	019e219f-0c2e-7c83-88c3-d324a58dcd0b	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:60a591b9d812	low	ordinary implementation or code/spec review without material research-evidence influence
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T13-59-49-019e21a2-fb4f-78c2-bdc8-94737874b876.jsonl	019e21a2-fb4f-78c2-bdc8-94737874b876	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	implemented	unowned	task:b4ef4ae2676c	low	ordinary implementation or code/spec review without material research-evidence influence
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T14-08-36-019e21ab-02ea-7311-9a2c-82d8a30ff1ff.jsonl	019e21ab-02ea-7311-9a2c-82d8a30ff1ff	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:d59bca93200d	low	ordinary implementation or code/spec review without material research-evidence influence
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T14-12-56-019e21ae-fafb-7810-9a9f-4f26f7c42095.jsonl	019e21ae-fafb-7810-9a9f-4f26f7c42095	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:c110331a7323	low	development or implementation task without a direct research decision or evidence-validity effect
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T14-19-13-019e21b4-bb9f-7960-b3de-ceae3c361bb1.jsonl	019e21b4-bb9f-7960-b3de-ceae3c361bb1	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	implemented	unowned	task:08e3a187e51c	low	development or implementation task without a direct research decision or evidence-validity effect
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T14-24-13-019e21b9-5025-7652-96ad-e74741ff2dc6.jsonl	019e21b9-5025-7652-96ad-e74741ff2dc6	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:a7e0099f7fea	low	ordinary implementation or code/spec review without material research-evidence influence
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T14-29-41-019e21be-534a-7ce1-9f35-6ab4545ceed6.jsonl	019e21be-534a-7ce1-9f35-6ab4545ceed6	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	medium	covered	qwen-mechanism;data-eval	artifact-metric	executed;reviewed	unowned	task:c8e33fae3dc6	medium	technical review or audit that can validate or invalidate research evidence, artifact provenance, or reproducibility
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T14-34-54-019e21c3-1a70-76d3-a815-376d174cf1e7.jsonl	019e21c3-1a70-76d3-a815-376d174cf1e7	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	implemented	unowned	task:44f17a08b0df	low	ordinary implementation or code/spec review without material research-evidence influence
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T14-44-55-019e21cc-452c-7441-86a6-a662ae88908f.jsonl	019e21cc-452c-7441-86a6-a662ae88908f	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:6d898817b8a5	low	ordinary implementation or code/spec review without material research-evidence influence
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T14-49-43-019e21d0-a981-7c73-962c-d05ff7fffa31.jsonl	019e21d0-a981-7c73-962c-d05ff7fffa31	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	implemented	unowned	task:f09d53b04b87	low	development or implementation task without a direct research decision or evidence-validity effect
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T14-55-07-019e21d5-9ad6-7950-a079-83c78c4bb503.jsonl	019e21d5-9ad6-7950-a079-83c78c4bb503	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	implemented	unowned	task:a907de60baac	low	development or implementation task without a direct research decision or evidence-validity effect
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T15-01-20-019e21db-4a5d-7cf0-9189-1842cdc97653.jsonl	019e21db-4a5d-7cf0-9189-1842cdc97653	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:127382eb5329	low	ordinary implementation or code/spec review without material research-evidence influence
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T15-12-28-019e21e5-7e46-7220-bf09-c19fac38d558.jsonl	019e21e5-7e46-7220-bf09-c19fac38d558	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:cc5d7bdae13a	low	development or implementation task without a direct research decision or evidence-validity effect
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T15-16-45-019e21e9-6a61-7510-9ec4-234042f54574.jsonl	019e21e9-6a61-7510-9ec4-234042f54574	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:c15bc3fe2948	low	ordinary implementation or code/spec review without material research-evidence influence
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T15-23-25-019e21ef-8579-7691-9c24-bd2c71091791.jsonl	019e21ef-8579-7691-9c24-bd2c71091791	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	medium	covered	qwen-mechanism;data-eval	artifact-metric	executed;planned;reviewed	unowned	task:0e9cd8ce031c	medium	technical review or audit that can validate or invalidate research evidence, artifact provenance, or reproducibility
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T15-37-45-019e21fc-a17b-7202-a15b-269b00e4bf56.jsonl	019e21fc-a17b-7202-a15b-269b00e4bf56	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:43f795107cae	low	development or implementation task without a direct research decision or evidence-validity effect
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T15-49-25-019e2207-5202-70f3-8ec6-df354c2333c6.jsonl	019e2207-5202-70f3-8ec6-df354c2333c6	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:8b7bd4393eff	low	development or implementation task without a direct research decision or evidence-validity effect
/data/CoordExp/.codex/sessions/2026/05/14/rollout-2026-05-14T01-32-15-019e241c-ecb6-7b52-aba6-e4020cfdc9cd.jsonl	019e241c-ecb6-7b52-aba6-e4020cfdc9cd	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-14	/data/CoordExp	medium	covered	qwen-mechanism;data-eval	artifact-metric	unknown	unowned	task:5361aaeff929	medium	technical review or audit that can validate or invalidate research evidence, artifact provenance, or reproducibility
/data/CoordExp/.codex/sessions/2026/05/14/rollout-2026-05-14T03-24-44-019e2483-e7b8-7d01-90fb-5a7f6d75606a.jsonl	019e2483-e7b8-7d01-90fb-5a7f6d75606a	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-14	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:a39965adf7b3	low	development or implementation task without a direct research decision or evidence-validity effect
/data/CoordExp/.codex/sessions/2026/05/14/rollout-2026-05-14T03-24-44-019e2483-e817-7941-a140-e31b2f1d5d21.jsonl	019e2483-e817-7941-a140-e31b2f1d5d21	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-14	/data/CoordExp	high	covered	qwen-mechanism;anchor-grid;teacher-forcing	data-statistics	planned	unowned	task:7495d6ace45b	high	direct research question, experiment, mechanism, data statistic, or evidence interpretation
/data/CoordExp/.codex/sessions/2026/05/14/rollout-2026-05-14T03-24-45-019e2483-e890-7072-8b1d-37821e384aef.jsonl	019e2483-e890-7072-8b1d-37821e384aef	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-14	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:da442284ba7b	low	development or implementation task without a direct research decision or evidence-validity effect
/data/CoordExp/.codex/sessions/2026/05/14/rollout-2026-05-14T08-05-56-019e2585-5911-7392-983f-3f2910264c03.jsonl	019e2585-5911-7392-983f-3f2910264c03	019e2585-5911-7392-983f-3f2910264c03	2026-05-14	/data/CoordExp	high	covered	data-eval	artifact-metric	planned;reviewed	unowned	task:982c27319bf7	high	direct research question, experiment, mechanism, data statistic, or evidence interpretation
/data/CoordExp/.codex/sessions/2026/05/15/rollout-2026-05-15T02-23-25-019e2972-1e77-7fe0-a2cb-26457d302787.jsonl	019e2972-1e77-7fe0-a2cb-26457d302787	019e2972-1e77-7fe0-a2cb-26457d302787	2026-05-15	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:ac5f77645ef8	low	development or implementation task without a direct research decision or evidence-validity effect
/data/CoordExp/.codex/sessions/2026/05/15/rollout-2026-05-15T04-21-41-019e29de-6458-7aa2-9731-d0344be216bd.jsonl	019e29de-6458-7aa2-9731-d0344be216bd	019e29de-6458-7aa2-9731-d0344be216bd	2026-05-15	/root/Documents/Codex/2026-05-15-baidudisk-union-sync-outputs-tmux	skip	development-skip	development-only	none	unknown	unowned	task:fbbaaff746dd	low	development or implementation task without a direct research decision or evidence-validity effect
/data/CoordExp/.codex/sessions/2026/05/15/rollout-2026-05-15T04-32-20-019e29e8-2646-73e1-962c-7931234fe057.jsonl	019e29e8-2646-73e1-962c-7931234fe057	019e29e8-2646-73e1-962c-7931234fe057	2026-05-15	/root/Documents/Codex/2026-05-15-main-baidudisk-union-sync-outputs	skip	development-skip	development-only	none	unknown	unowned	task:e9bb2cf57623	low	generic development/tooling/session-management task without material research-evidence influence
/data/CoordExp/.codex/sessions/2026/05/15/rollout-2026-05-15T04-38-54-019e29ee-2b0c-7362-91c8-ae39e0401b7d.jsonl	019e29ee-2b0c-7362-91c8-ae39e0401b7d	019e29ee-2b0c-7362-91c8-ae39e0401b7d	2026-05-15	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:cf5c0873c93b	low	development or implementation task without a direct research decision or evidence-validity effect
/data/CoordExp/.codex/sessions/2026/05/15/rollout-2026-05-15T08-53-13-019e2ad6-ff06-76e0-8669-b90dd7857910.jsonl	019e2ad6-ff06-76e0-8669-b90dd7857910	019e2ad6-ff06-76e0-8669-b90dd7857910	2026-05-15	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	none	low	no actual user task after standalone bootstrap exclusion
/data/CoordExp/.codex/sessions/2026/05/15/rollout-2026-05-15T12-58-34-019e2bb7-9eab-7ec2-bcdb-b04bc9e0326e.jsonl	019e2bb7-9eab-7ec2-bcdb-b04bc9e0326e	019e2bb7-9eab-7ec2-bcdb-b04bc9e0326e	2026-05-15	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:dc03e528aa35	low	development or implementation task without a direct research decision or evidence-validity effect
/data/CoordExp/.codex/sessions/2026/05/15/rollout-2026-05-15T13-01-26-019e2bba-3ed2-7f70-b4a0-610763d76dde.jsonl	019e2bba-3ed2-7f70-b4a0-610763d76dde	019e2bba-3ed2-7f70-b4a0-610763d76dde	2026-05-15	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	none	low	no actual user task after standalone bootstrap exclusion
/data/CoordExp/.codex/sessions/2026/05/15/rollout-2026-05-15T13-03-12-019e2bbb-dbf5-72e3-b229-5a47a618217a.jsonl	019e2bbb-dbf5-72e3-b229-5a47a618217a	019e2bb7-9eab-7ec2-bcdb-b04bc9e0326e	2026-05-15	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:a52ae5f6cb67	low	development or implementation task without a direct research decision or evidence-validity effect
/data/CoordExp/.codex/sessions/2026/05/15/rollout-2026-05-15T13-03-12-019e2bbb-dc79-7081-8bbd-09dfd9d993c2.jsonl	019e2bbb-dc79-7081-8bbd-09dfd9d993c2	019e2bb7-9eab-7ec2-bcdb-b04bc9e0326e	2026-05-15	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:3d68ae07228d	low	development or implementation task without a direct research decision or evidence-validity effect
/data/CoordExp/.codex/sessions/2026/05/15/rollout-2026-05-15T13-03-12-019e2bbb-dd5d-70d1-8bc1-44e226d9c4af.jsonl	019e2bbb-dd5d-70d1-8bc1-44e226d9c4af	019e2bb7-9eab-7ec2-bcdb-b04bc9e0326e	2026-05-15	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:d5bde3a55fda	low	development or implementation task without a direct research decision or evidence-validity effect
/data/CoordExp/.codex/sessions/2026/05/15/rollout-2026-05-15T13-03-12-019e2bbb-ddec-76d2-bcdf-677bf1e78232.jsonl	019e2bbb-ddec-76d2-bcdf-677bf1e78232	019e2bb7-9eab-7ec2-bcdb-b04bc9e0326e	2026-05-15	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:016ea3d08ded	low	development or implementation task without a direct research decision or evidence-validity effect
/data/CoordExp/.codex/sessions/2026/05/15/rollout-2026-05-15T13-03-12-019e2bbb-de4e-78c3-8bdb-f4c420bcf119.jsonl	019e2bbb-de4e-78c3-8bdb-f4c420bcf119	019e2bb7-9eab-7ec2-bcdb-b04bc9e0326e	2026-05-15	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:1c61e22cda72	low	ordinary implementation or code/spec review without material research-evidence influence
/data/CoordExp/.codex/sessions/2026/05/15/rollout-2026-05-15T13-03-13-019e2bbb-dee0-7721-a136-bf90e3131aea.jsonl	019e2bbb-dee0-7721-a136-bf90e3131aea	019e2bb7-9eab-7ec2-bcdb-b04bc9e0326e	2026-05-15	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:db65e0118cf1	low	development or implementation task without a direct research decision or evidence-validity effect
/data/CoordExp/.codex/sessions/2026/05/15/rollout-2026-05-15T13-11-23-019e2bc3-5981-7071-9fb9-606fcbd6b2f6.jsonl	019e2bc3-5981-7071-9fb9-606fcbd6b2f6	019e2bc3-5981-7071-9fb9-606fcbd6b2f6	2026-05-15	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:24d831f763ba	low	development or implementation task without a direct research decision or evidence-validity effect
/data/CoordExp/.codex/sessions/2026/05/15/rollout-2026-05-15T13-14-27-019e2bc6-29d2-7471-978a-09b9fae98d9f.jsonl	019e2bc6-29d2-7471-978a-09b9fae98d9f	019e2bb7-9eab-7ec2-bcdb-b04bc9e0326e	2026-05-15	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:233536362cf9	low	development or implementation task without a direct research decision or evidence-validity effect
/data/CoordExp/.codex/sessions/2026/05/15/rollout-2026-05-15T13-14-30-019e2bc6-3310-7c32-aa1e-74a303f7ab95.jsonl	019e2bc6-3310-7c32-aa1e-74a303f7ab95	019e2bb7-9eab-7ec2-bcdb-b04bc9e0326e	2026-05-15	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:5b2095b2ba80	low	development or implementation task without a direct research decision or evidence-validity effect
/data/CoordExp/.codex/sessions/2026/05/15/rollout-2026-05-15T13-14-30-019e2bc6-3378-71b1-bf75-addbddf8b396.jsonl	019e2bc6-3378-71b1-bf75-addbddf8b396	019e2bb7-9eab-7ec2-bcdb-b04bc9e0326e	2026-05-15	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:d3c9e0b7774a	low	development or implementation task without a direct research decision or evidence-validity effect
/data/CoordExp/.codex/sessions/2026/05/15/rollout-2026-05-15T13-14-30-019e2bc6-33dd-7070-a361-c90158ad8da5.jsonl	019e2bc6-33dd-7070-a361-c90158ad8da5	019e2bb7-9eab-7ec2-bcdb-b04bc9e0326e	2026-05-15	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:ca51601a6e9d	low	development or implementation task without a direct research decision or evidence-validity effect
/data/CoordExp/.codex/sessions/2026/05/15/rollout-2026-05-15T13-14-30-019e2bc6-34c4-7233-8daf-12daa06aa8f4.jsonl	019e2bc6-34c4-7233-8daf-12daa06aa8f4	019e2bb7-9eab-7ec2-bcdb-b04bc9e0326e	2026-05-15	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:13a8278a68a4	low	development or implementation task without a direct research decision or evidence-validity effect
/data/CoordExp/.codex/sessions/2026/05/15/rollout-2026-05-15T13-14-31-019e2bc6-36f9-7422-978d-186b42920ce1.jsonl	019e2bc6-36f9-7422-978d-186b42920ce1	019e2bb7-9eab-7ec2-bcdb-b04bc9e0326e	2026-05-15	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:0fe704cb20fd	low	development or implementation task without a direct research decision or evidence-validity effect
/data/CoordExp/.codex/sessions/2026/05/15/rollout-2026-05-15T15-53-29-019e2c57-c146-7f11-b7eb-85fdf5df7b68.jsonl	019e2c57-c146-7f11-b7eb-85fdf5df7b68	019e2bb7-9eab-7ec2-bcdb-b04bc9e0326e	2026-05-15	/data/CoordExp	high	covered	teacher-forcing;coordexp-swift;data-eval	artifact-metric	executed;planned	unowned	task:ac94326a87fe	high	direct research question, experiment, mechanism, data statistic, or evidence interpretation
/data/CoordExp/.codex/sessions/2026/05/15/rollout-2026-05-15T15-53-29-019e2c57-c1bd-76f0-9fdb-242ab0ba7316.jsonl	019e2c57-c1bd-76f0-9fdb-242ab0ba7316	019e2bb7-9eab-7ec2-bcdb-b04bc9e0326e	2026-05-15	/data/CoordExp	high	covered	development-only	none	unknown	unowned	task:a660067a6fb4	high	direct research question, experiment, mechanism, data statistic, or evidence interpretation
